,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
5447,73115,ABX4,CrVO4,0.021,63,orthorhombic,C,12.0,24.0,24.0,24.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,oS24,g_f_c_a,i,3,Li1_Mn1_O4,3,Li+1,Mn+7,O-2,,,,
5448,16759,ABX4,CrVO4,,63,orthorhombic,C,12.0,24.0,24.0,24.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,oS24,g_f_c_a,i,3,Mg1_O4_S1,3,Mg+2,O-2,S+6,,,,
5449,109070,ABX4,CrVO4,,63,orthorhombic,C,12.0,24.0,24.0,24.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,oS24,g_f_c_a,i,3,Mg1_O4_Se1,3,Mg+2,O-2,Se+6,,,,
5450,23839,ABX4,CrVO4,0.033,63,orthorhombic,C,12.0,24.0,24.0,24.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,oS24,g_f_c_a,i,3,Mn1_O4_S1,3,Mn+2,O-2,S+6,,,,
5451,109071,ABX4,CrVO4,,63,orthorhombic,C,12.0,24.0,24.0,24.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,oS24,g_f_c_a,i,3,Mn1_O4_Se1,3,Mn+2,O-2,Se+6,,,,
5452,33737,ABX4,CrVO4,0.039,63,orthorhombic,C,12.0,24.0,24.0,24.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,oS24,g_f_c_a,i,3,Ni1_O4_S1,3,Ni+2,O-2,S+6,,,,
5453,25700,ABX4,CrVO4,0.0599,63,orthorhombic,C,12.0,24.0,24.0,24.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,oS24,g_f_c_a,i,3,Ni1_O4_Se1,3,Ni+2,O-2,Se+6,,,,
5454,82282,ABX4,CrVO4,0.033,63,orthorhombic,C,12.0,24.0,24.0,24.0,badcount_n,po_n,undet_n,ct_n,2,noPress,oS24,g_f_c_a,i,3,O4_P1_Ti1,3,O-2,P+5,Ti+3,,,,
5455,16619,ABX4,CrVO4,0.065,63,orthorhombic,C,12.0,24.0,24.0,24.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,oS24,g_f_c_a,i,3,O4_P1_Tl1,3,O-2,P+5,Tl+3,,,,
5456,82285,ABX4,CrVO4,0.02,63,orthorhombic,C,12.0,24.0,24.0,24.0,badcount_n,po_n,undet_n,ct_n,26.4,noPress,oS24,g_f_c_a,i,3,O4_P1_V1,3,O-2,P+5,V+3,,,,
5457,236928,AX2,Cristobalite(alpha),0.0235,92,tetragonal,P,12.0,12.0,12.0,12.0,badcount_n,po_n,undet_n,ct_n,noTemp,15000,tP12,b_a,i,2,C1_O2,2,C+4,O-2,,,,,
5458,23783,AX2,Cristobalite(alpha),,92,tetragonal,P,12.0,12.0,12.0,12.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,tP12,b_a,i,2,Ge1_O2,2,Ge+4,O-2,,,,,
5459,77454,AX2,Cristobalite(alpha),0.0117,92,tetragonal,P,12.0,12.0,12.0,12.0,badcount_n,po_n,undet_n,ct_n,398,noPress,tP12,b_a,i,2,O2_Si1,2,O-2,Si+4,,,,,
5460,655884,AX2,Cristobalite(alpha),0.005,96,tetragonal,P,12.0,12.0,12.0,12.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,tP12,b_a,i,2,O2_Te1,2,O-2,Te+4,,,,,
5461,77459,AX2,Cristobalitehigh,0.011000000000000001,227,cubic,F,6.0,24.0,24.0,24.0,badcount_n,po_n,undet_n,ct_n,623,noPress,cF24,c_a,i,2,O2_Si1,2,O-2,Si+4,,,,,
5462,261688,AB2X6,"Cs(Te,Al)2O6",0.0297,227,cubic,F,18.0,72.0,72.0,72.0,badcount_n,po_n,undet_n,ct_n,233,noPress,cF72,f_d_a,f,3,Cs2.67_O16_Te5.33,3,Cs+1,O-2,Te+5.5,,,,
5463,75473,AB2C3X12,Cs2(Mo3SeO12),0.059000000000000004,173,hexagonal,P,36.0,36.0,36.0,36.0,badcount_n,po_n,undet_n,ct_n,298,noPress,hP36,c5_b2_a,i,4,Cs2_Mo3_O12_Se1,4,Cs+1,Mo+6,O-2,Se+4,,,
5464,86663,AB2C3X12,Cs2(Mo3SeO12),0.027999999999999997,173,hexagonal,P,36.0,36.0,36.0,36.0,badcount_n,po_n,undet_n,ct_n,298,noPress,hP36,c5_b2_a,i,4,Cs2_Mo3_O12_Te1,4,Cs+1,Mo+6,O-2,Te+4,,,
5465,80392,AB2C3X12,Cs2(Mo3SeO12),0.048,173,hexagonal,P,36.0,36.0,36.0,36.0,badcount_n,po_n,undet_n,ct_n,298,noPress,hP36,c5_b2_a,i,4,Cs2_O12_Se1_W3,4,Cs+1,O-2,Se+4,W+6,,,
5466,167530,AB2C3X12,Cs2(Mo3SeO12),0.0217,173,hexagonal,P,36.0,36.0,36.0,36.0,badcount_n,po_n,undet_n,ct_n,293,noPress,hP36,c5_b2_a,i,4,Mo3_O12_Rb2_Se1,4,Mo+6,O-2,Rb+1,Se+4,,,
5467,164138,ABC2X10,"Cs2(S,Se)O4Te(OH)6",0.03,14,monoclinic,P,80.0,80.0,80.0,80.0,badcount_n,po_n,undet_n,ct_n,293,noPress,mP80,e13_c_b,i,5,H6_O10_Se1_Te1_Tl2,5,H+1,O-2,Se+6,Te+6,Tl+1,,
5468,59675,AB2C3X10,Cs2AlP3O10,0.03,14,monoclinic,P,64.0,64.0,64.0,64.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,mP64,e16,i,4,Al1_Cs2_O10_P3,4,Al+3,Cs+1,O-2,P+5,,,
5469,59674,AB2C3X10,Cs2AlP3O10,0.032,14,monoclinic,P,64.0,64.0,64.0,64.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,mP64,e16,i,4,Cs2_Ga1_O10_P3,4,Cs+1,Ga+3,O-2,P+5,,,
5470,169534,ABC2X6,Cs2Au2Cl6,0.0192,139,tetragonal,I,10.0,20.0,20.0,20.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,tI20,h_e_d_b_a,i,4,Ba2_Cu1_O6_U1,4,Ba+2,Cu+2,O-2,U+6,,,
5471,246541,ABC2X6,Cs2Au2Cl6,0.0448,139,tetragonal,I,10.0,20.0,20.0,20.0,badcount_n,po_n,undet_n,ct_n,10,noPress,tI20,h_e_d_b_a,i,4,Ba2_Fe1_Mo1_O6,4,Ba+2,Fe+3,Mo+5,O-2,,,
5472,155174,ABC2X6,Cs2Au2Cl6,0.151,139,tetragonal,I,10.0,20.0,20.0,20.0,badcount_n,po_n,undet_n,ct_n,14,noPress,tI20,h_e_d_b_a,i,4,Ba2_Fe1_O6_Re1,4,Ba+2,Fe+3,O-2,Re+5,,,
5473,172389,ABC2X6,Cs2Au2Cl6,0.0721,139,tetragonal,I,10.0,20.0,20.0,20.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,tI20,h_e_d_b_a,i,4,Ba2_Mo1_O6_Sm1,4,Ba+2,Mo+5,O-2,Sm+3,,,
5474,405782,ABC2X6,Cs2Au2Cl6,0.0502,139,tetragonal,I,10.0,20.0,20.0,20.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,tI20,h_e_d_b_a,i,4,Co1_O6_Pb2_Te1,4,Co+2,O-2,Pb+2,Te+6,,,
5475,94079,ABC2X6,Cs2Au2Cl6,0.004,139,tetragonal,I,10.0,20.0,20.0,20.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,tI20,h_e_d_b_a,i,4,Fe1_Mo1_O6_Sr2,4,Fe+3,Mo+5,O-2,Sr+2,,,
5476,98525,ABC2X6,Cs2Au2Cl6,0.023,139,tetragonal,I,10.0,20.0,20.0,20.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,tI20,h_e_d_b_a,i,4,Mg1_O6_Re1_Sr2,4,Mg+2,O-2,Re+6,Sr+2,,,
5477,73170,A2B2C3X9,Cs2Ba2(CO3)3,0.027999999999999997,199,cubic,I,32.0,64.0,64.0,64.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,cI64,c_b2_a2,i,4,C3_Ba2_Cs2_O9,4,Ba+2,C+4,Cs+1,O-2,,,
5478,169231,A2B2C3X9,Cs2Ba2(CO3)3,0.043,199,cubic,I,32.0,64.0,64.0,64.0,badcount_n,po_n,undet_n,ct_n,293,noPress,cI64,c_b2_a2,i,4,C3_Cs2_O9_Sr2,4,C+4,Cs+1,O-2,Sr+2,,,
5479,169232,A2B2C3X9,Cs2Ba2(CO3)3,0.0451,199,cubic,I,32.0,64.0,64.0,64.0,badcount_n,po_n,undet_n,ct_n,293,noPress,cI64,c_b2_a2,i,4,C3_O9_Rb2_Sr2,4,C+4,O-2,Rb+1,Sr+2,,,
5480,81252,AB2C5X12,Cs2CdSi5O12,0.131,61,orthorhombic,P,160.0,160.0,160.0,160.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,oP160,c20,i,4,Cd1_Cs2_O12_Si5,4,Cd+2,Cs+1,O-2,Si+4,,,
5481,81631,AB2C5X12,Cs2CdSi5O12,0.073,61,orthorhombic,P,160.0,160.0,160.0,160.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,oP160,c20,i,4,Cd1_O12_Rb2_Si5,4,Cd+2,O-2,Rb+1,Si+4,,,
5482,81633,AB2C5X12,Cs2CdSi5O12,0.059000000000000004,61,orthorhombic,P,160.0,160.0,160.0,160.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,oP160,c20,i,4,Co1_Cs2_O12_Si5,4,Co+2,Cs+1,O-2,Si+4,,,
5483,248074,AB2C5X12,Cs2CdSi5O12,0.0712,61,orthorhombic,P,160.0,160.0,160.0,160.0,badcount_n,po_n,undet_n,ct_n,298,noPress,oP160,c20,i,4,Cs2_Cu1_O12_Si5,4,Cs+1,Cu+2,O-2,Si+4,,,
5484,260435,AB2C5X12,Cs2CdSi5O12,0.1144,61,orthorhombic,P,160.0,160.0,160.0,160.0,badcount_n,po_n,undet_n,ct_n,298,noPress,oP160,c20,i,4,Cs2_Mg1_O12_Si5,4,Cs+1,Mg+2,O-2,Si+4,,,
5485,81632,AB2C5X12,Cs2CdSi5O12,0.126,61,orthorhombic,P,160.0,160.0,160.0,160.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,oP160,c20,i,4,Cs2_Mn1_O12_Si5,4,Cs+1,Mn+2,O-2,Si+4,,,
5486,81634,AB2C5X12,Cs2CdSi5O12,0.057,61,orthorhombic,P,160.0,160.0,160.0,160.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,oP160,c20,i,4,Cs2_Ni1_O12_Si5,4,Cs+1,Ni+2,O-2,Si+4,,,
5487,260436,AB2C5X12,Cs2CdSi5O12,0.0804,61,orthorhombic,P,160.0,160.0,160.0,160.0,badcount_n,po_n,undet_n,ct_n,298,noPress,oP160,c20,i,4,Mg1_O12_Rb2_Si5,4,Mg+2,O-2,Rb+1,Si+4,,,
5488,410815,AB2C4X12,Cs2Cu(NO3)4,0.08199999999999999,2,triclinic,P,76.0,76.0,76.0,76.0,badcount_n,po_n,undet_n,ct_n,150,noPress,aP76,i38,i,4,Co1_Cs2_N4_O12,4,Co+2,Cs+1,N+5,O-2,,,
5489,408581,AB2C4X12,Cs2Cu(NO3)4,0.044000000000000004,2,triclinic,P,76.0,76.0,76.0,76.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,aP76,i38,i,4,Cs2_Cu1_N4_O12,4,Cs+1,Cu+2,N+5,O-2,,,
5490,410816,AB2C4X12,Cs2Cu(NO3)4,0.0479,2,triclinic,P,76.0,76.0,76.0,76.0,badcount_n,po_n,undet_n,ct_n,150,noPress,aP76,i38,i,4,Cs2_Mn1_N4_O12,4,Cs+1,Mn+2,N+5,O-2,,,
5491,410818,AB2C4X12,Cs2Cu(NO3)4,0.0561,2,triclinic,P,76.0,76.0,76.0,76.0,badcount_n,po_n,undet_n,ct_n,180,noPress,aP76,i38,i,4,Cs2_N4_O12_Zn1,4,Cs+1,N+5,O-2,Zn+2,,,
5492,280977,A2B2C2X7,Cs2Ga2O(BO3)2,0.03,14,monoclinic,P,52.0,52.0,52.0,52.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,mP52,e13,i,4,Al2_B2_O7_Rb2,4,Al+3,B+3,O-2,Rb+1,,,
5493,79726,A2B2C2X7,Cs2Ga2O(BO3)2,0.054000000000000006,14,monoclinic,P,52.0,52.0,52.0,52.0,badcount_n,po_n,undet_n,ct_n,295,noPress,mP52,e13,i,4,B2_Cs2_Ga2_O7,4,B+3,Cs+1,Ga+3,O-2,,,
5494,241119,A2B2C2X7,Cs2Ga2O(BO3)2,0.0366,14,monoclinic,P,52.0,52.0,52.0,52.0,badcount_n,po_n,undet_n,ct_n,297,noPress,mP52,e13,i,4,B2_Ga2_O7_Rb2,4,B+3,Ga+3,O-2,Rb+1,,,
5495,248108,A2B5X16,Cs2HV5O14(H2O)2,,14,monoclinic,P,112.0,112.0,112.0,112.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,mP112,e23,i,4,H10_Cs4_O32_V10,4,Cs+1,H+1,O-2,V+5,,,
5496,420353,A2B4X11,Cs2I4O11,0.0306,14,monoclinic,P,68.0,68.0,68.0,68.0,badcount_n,po_n,undet_n,ct_n,293,noPress,mP68,e17,i,3,Cs2_I4_O11,3,Cs+1,I+5,O-2,,,,
5497,65942,A2B2C4X5,Cs2K4Fe2O5,0.0463,12,monoclinic,C,13.0,26.0,26.0,26.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,mS26,j_i2_h_g_c,i,4,Cs2_Fe2_K4_O5,4,Cs+1,Fe+2,K+1,O-2,,,
5498,73134,A2B6X5,Cs2K4Fe2O5,0.064,12,monoclinic,C,13.0,26.0,26.0,26.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,mS26,j_i2_h_g_c,i,3,Cs6_Fe2_O5,3,Cs+1,Fe+2,O-2,,,,
5499,81478,A2B2C10X17,Cs2Na2B10O17,0.079,15,monoclinic,C,62.0,124.0,124.0,124.0,badcount_n,po_n,undet_n,ct_n,298,noPress,mS124,f15_e,i,4,B10_Cs2_K2_O17,4,B+3,Cs+1,K+1,O-2,,,
5500,81477,A2B2C10X17,Cs2Na2B10O17,0.039,15,monoclinic,C,62.0,124.0,124.0,124.0,badcount_n,po_n,undet_n,ct_n,298,noPress,mS124,f15_e,i,4,B10_Cs2_Na2_O17,4,B+3,Cs+1,Na+1,O-2,,,
5501,99050,A2B2C10X17,Cs2Na2B10O17,0.0387,15,monoclinic,C,62.0,124.0,124.0,124.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,mS124,f15_e,i,4,B10_Na2_O17_Tl2,4,B+3,Na+1,O-2,Tl+1,,,
5502,36533,ABC2X4,Cs2NaAsO4,0.044000000000000004,11,monoclinic,P,16.0,16.0,16.0,16.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,mP16,f_e6,i,4,As1_Cs2_Na1_O4,4,As+5,Cs+1,Na+1,O-2,,,
5503,65963,ABC2X4,Cs2NaAsO4,0.0423,11,monoclinic,P,16.0,16.0,16.0,16.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,mP16,f_e6,i,4,Cs2_Na1_O4_V1,4,Cs+1,Na+1,O-2,V+5,,,
5504,170771,ABC2X4,Cs2NaAsO4,0.0439,11,monoclinic,P,16.0,16.0,16.0,16.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,mP16,f_e6,i,4,Mn1_Na1_O4_Rb2,4,Mn+5,Na+1,O-2,Rb+1,,,
5505,200865,ABX3,Cs2S2O6,0.033,186,hexagonal,P,20.0,20.0,20.0,20.0,badcount_n,po_n,undet_n,ct_n,296,noPress,hP20,c2_b3_a,i,3,Cs2_O6_S2,3,Cs+1,O-2,S+5,,,,
5506,422714,AB2C6X21,Cs2Si(S2O7)3,0.0336,147,trigonal/rhombohedral,P,180.0,180.0,180.0,180.0,badcount_n,po_n,undet_n,ct_n,153,noPress,hP180,g29_d2_c,i,4,Na2_O21_S6_Sn1,4,Na+1,O-2,S+6,Sn+4,,,
5507,95833,A2B2X3,Cs2Sn2O3,0.0658,62,orthorhombic,P,28.0,28.0,28.0,28.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,oP28,d_c5,i,3,Co2_O3_Rb2,3,Co+2,O-2,Rb+1,,,,
5508,24392,A2B2X3,Cs2Sn2O3,0.0817,62,orthorhombic,P,28.0,28.0,28.0,28.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,oP28,d_c5,i,3,Cs2_O3_Sn2,3,Cs+1,O-2,Sn+2,,,,
5509,415647,AB2C3D3X18,Cs2Ti(VO2)3(PO4)3,0.0382,184,hexagonal,P,108.0,108.0,108.0,108.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,hP108,d8_c_b_a,i,5,Cs2_O18_P3_Ti1_V3,5,Cs+1,O-2,P+5,Ti+4,V+5,,
5510,421008,AB2C3D3X18,Cs2Ti(VO2)3(PO4)3,0.0337,184,hexagonal,P,108.0,108.0,108.0,108.0,badcount_n,po_n,undet_n,ct_n,293,noPress,hP108,d8_c_b_a,i,5,O18_P3_Rb2_Ti1_V3,5,O-2,P+5,Rb+1,Ti+4,V+5,,
5511,72588,A2B2X7,Cs2U2O7,0.032,12,monoclinic,C,11.0,22.0,22.0,22.0,badcount_n,po_n,undet_n,ct_n,300,noPress,mS22,i5_a,i,3,Cs2_O7_U2,3,Cs+1,O-2,U+6,,,,
5512,281055,ABC2D2X12,Cs2UO2CrO4(IO3)2,0.0254,14,monoclinic,P,72.0,72.0,72.0,72.0,badcount_n,po_n,undet_n,ct_n,193,noPress,mP72,e18,i,5,Cr1_Cs2_I2_O12_U1,5,Cr+6,Cs+1,I+5,O-2,U+6,,
5513,245327,AB2C2X9,Cs2UO2O2O7,0.049,59,orthorhombic,P,56.0,56.0,56.0,56.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,oP56,g3_f3_e3_c_b_a,i,4,As2_K2_O9_U1,4,As+5,K+1,O-2,U+6,,,
5514,54092,AB2C2X9,Cs2UO2O2O7,0.061,59,orthorhombic,P,56.0,56.0,56.0,56.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,oP56,g3_f3_e3_c_b_a,i,4,Cs2_O9_P2_U1,4,Cs+1,O-2,P+5,U+6,,,
5515,79408,A2B4X9,Cs2V4O9,0.047,84,tetragonal,P,30.0,30.0,30.0,30.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,tP30,k3_j_e,i,3,Cs2_O9_V4,3,Cs+1,O-2,V+4,,,,
5516,79410,A2B4X9,Cs2V4O9,0.034,84,tetragonal,P,30.0,30.0,30.0,30.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,tP30,k3_j_e,i,3,O9_Rb2_V4,3,O-2,Rb+1,V+4,,,,
5517,85367,AB2C2X8,Cs2VO(P2O7),0.087,62,orthorhombic,P,52.0,52.0,52.0,52.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,oP52,d4_c5,i,4,Cs2_O8_P2_Ti1,4,Cs+1,O-2,P+5,Ti+4,,,
5518,203092,AB2C2X8,Cs2VO(P2O7),0.0412,62,orthorhombic,P,52.0,52.0,52.0,52.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,oP52,d4_c5,i,4,Cs2_O8_P2_V1,4,Cs+1,O-2,P+5,V+4,,,
5519,50377,AB2C2X8,Cs2VO(P2O7),0.054000000000000006,62,orthorhombic,P,52.0,52.0,52.0,52.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,oP52,d4_c5,i,4,O8_P2_Rb2_V1,4,O-2,P+5,Rb+1,V+4,,,
5520,2378,AB2X2,Cs2ZnO2,0.066,14,monoclinic,P,40.0,40.0,40.0,40.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,mP40,e10,i,3,Cs2_O2_Zn1,3,Cs+1,O-2,Zn+2,,,,
5521,1119,AB2X2,Cs2ZnO2,0.0732,14,monoclinic,P,40.0,40.0,40.0,40.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,mP40,e10,i,3,O2_Rb2_Zn1,3,O-2,Rb+1,Zn+2,,,,
5522,69722,ABC2X5,Cs3CoCl5,0.037000000000000005,140,tetragonal,I,18.0,36.0,36.0,36.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,tI36,l_h_c_b_a,i,4,Ba1_La2_O5_Zn1,4,Ba+2,La+3,O-2,Zn+2,,,
5523,80558,ABC2X5,Cs3CoCl5,0.03,140,tetragonal,I,18.0,36.0,36.0,36.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,tI36,l_h_c_b_a,i,4,Ba1_Nd2_O5_Zn1,4,Ba+2,Nd+3,O-2,Zn+2,,,
5524,73893,AB3X5,Cs3CoCl5,0.027999999999999997,140,tetragonal,I,18.0,36.0,36.0,36.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,tI36,l_h_c_b_a,i,3,Ba3_Cr1_O5,3,Ba+2,Cr+4,O-2,,,,
5525,1449,AB3X5,Cs3CoCl5,0.044000000000000004,140,tetragonal,I,18.0,36.0,36.0,36.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,tI36,l_h_c_b_a,i,3,Ba3_O5_Si1,3,Ba+2,O-2,Si+4,,,,
5526,100797,A2B3X9,Cs3Cr2Cl9,0.033,194,hexagonal,P,28.0,28.0,28.0,28.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,hP28,k_h_f_e_d,i,3,Ba3_O9_Te2,3,Ba+2,O-2,Te+6,,,,
5527,154290,AB3X3,Cs3FeO3,0.0272,14,monoclinic,P,28.0,28.0,28.0,28.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,mP28,e7,i,3,Cs6_Fe2_O6,3,Cs+1,Fe+3,O-2,,,,
5528,245999,AB3X3,Cs3FeO3,0.0349,14,monoclinic,P,28.0,28.0,28.0,28.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,mP28,e7,i,3,Mn2_O6_Rb6,3,Mn+3,O-2,Rb+1,,,,
5529,71920,A2B3X8,Cs3H(SeO4)2(C2/m),0.036000000000000004,12,monoclinic,C,14.0,28.0,28.0,28.0,badcount_n,po_n,undet_n,ct_n,297,noPress,mS28,j_i4_a,i,4,D1_Cs3_O8_Se2,4,Cs+1,D+1,O-2,Se+6,,,
5530,40439,A2B3X8,Cs3H(SeO4)2(C2/m),0.033,12,monoclinic,C,14.0,28.0,28.0,28.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,mS28,j_i4_a,i,4,H1_Cs3_O8_Se2,4,Cs+1,H+1,O-2,Se+6,,,
5531,411547,A3B5X14,Cs3Sb5O14,0.0609,55,orthorhombic,P,88.0,88.0,88.0,88.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,oP88,i5_h5_g6_e,i,3,Cs3_O14_Sb5,3,Cs+1,O-2,Sb+5,,,,
5532,411548,A3B5X14,Cs3Sb5O14,0.0327,55,orthorhombic,P,88.0,88.0,88.0,88.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,oP88,i5_h5_g6_e,i,3,O14_Rb3_Sb5,3,O-2,Rb+1,Sb+5,,,,
5533,100689,A2B3X9,Cs3Tl2Cl9,0.042,167,trigonal/rhombohedral,R,28.0,84.0,84.0,84.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,hR28,f_e2_c,i,3,Ba3_O9_W2,3,Ba+2,O-2,W+6,,,,
5534,9725,A2B3X9,Cs3Tl2Cl9,0.068,167,trigonal/rhombohedral,R,28.0,84.0,84.0,84.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,hR28,f_e2_c,i,3,Ba6_O18_W4,3,Ba+2,O-2,W+6,,,,
5535,50444,AB2C4X7,Cs4CuSi2O7,0.052000000000000005,2,triclinic,P,14.0,14.0,14.0,14.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,aP14,i6_h_a,i,4,Cs4_Cu1_O7_Si2,4,Cs+1,Cu+2,O-2,Si+4,,,
5536,85405,AB2C4X7,Cs4CuSi2O7,0.043,2,triclinic,P,14.0,14.0,14.0,14.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,aP14,i6_h_a,i,4,Cu1_O7_Rb4_Si2,4,Cu+2,O-2,Rb+1,Si+4,,,
5537,163455,AB3C4X16,Cs4H2(SeO4)3H3PO4,0.0474,4,monoclinic,P,58.0,58.0,58.0,58.0,badcount_n,po_n,undet_n,ct_n,293,noPress,mP58,a24,i,5,H5_As1_Cs4_O16_Se3,5,As+5,Cs+1,H+1,O-2,Se+6,,
5538,63259,AB2C3X13,Cs4Mo8P12O52,0.046,4,monoclinic,P,76.0,76.0,76.0,76.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,mP76,a38,i,4,Cs4_Mo8_O52_P12,4,Cs+1,Mo+5,O-2,P+5,,,
5539,202914,AB2C3X13,Cs4Mo8P12O52,0.033,4,monoclinic,P,76.0,76.0,76.0,76.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,mP76,a38,i,4,Mo8_O52_P12_Rb4,4,Mo+5,O-2,P+5,Rb+1,,,
5540,59622,A4B5X17,Cs4O5O17,0.033,60,orthorhombic,P,104.0,104.0,104.0,104.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,oP104,d12_c2,i,3,Cs4_O17_U5,3,Cs+1,O-2,U+6,,,,
5541,163198,A4B5X17,Cs4O5O17,0.031,60,orthorhombic,P,104.0,104.0,104.0,104.0,badcount_n,po_n,undet_n,ct_n,293,noPress,oP104,d12_c2,i,3,O17_Rb4_U5,3,O-2,Rb+1,U+6,,,,
5542,174309,AB4X4,Cs4PbO4,0.151,14,monoclinic,P,36.0,36.0,36.0,36.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,mP36,e9,i,3,Cs4_Fe1_O4,3,Cs+1,Fe+4,O-2,,,,
5543,52532,AB4X4,Cs4PbO4,0.0945,14,monoclinic,P,36.0,36.0,36.0,36.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,mP36,e9,i,3,Cs4_O4_Pb1,3,Cs+1,O-2,Pb+4,,,,
5544,65970,AB4X4,Cs4PbO4,0.055999999999999994,14,monoclinic,P,36.0,36.0,36.0,36.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,mP36,e9,i,3,Cs4_O4_Sn1,3,Cs+1,O-2,Sn+4,,,,
5545,412135,AB4X4,Cs4PbO4,0.0562,14,monoclinic,P,36.0,36.0,36.0,36.0,badcount_n,po_n,undet_n,ct_n,295,noPress,mP36,e9,i,3,Ge1_K4_O4,3,Ge+4,K+1,O-2,,,,
5546,412136,AB4X4,Cs4PbO4,0.0478,14,monoclinic,P,36.0,36.0,36.0,36.0,badcount_n,po_n,undet_n,ct_n,200,noPress,mP36,e9,i,3,Ge1_O4_Rb4,3,Ge+4,O-2,Rb+1,,,,
5547,66073,AB4X4,Cs4PbO4,0.08,14,monoclinic,P,36.0,36.0,36.0,36.0,badcount_n,po_n,undet_n,ct_n,noTemp,noPress,mP36,e9,i,3,K4_O4_Si1,3,K+1,O-2,Si+4,,,,
5548,191930,A2B10X17,Cs4V2O3(SO4)4,0.0243,2,triclinic,P,58.0,58.0,58.0,58.0,badcount_n,po_n,undet_n,ct_n,296,noPress,aP58,i29,i,3,B10_Ba2_O17,3,B+3,Ba+2,O-2,,,,
